"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.627945054E1,6.102958832E0,-1.879581390E1,-4.795128479E0,2.033523995E1
6.628947154E1,7.334597626E0,-1.825319229E1,-5.046156464E0,2.030859538E1
6.629949254E1,8.538993073E0,-1.690359879E1,-4.547393646E0,1.947626359E1
6.630951354E1,9.893675995E0,-1.488774078E1,-1.303489380E0,1.792285510E1
6.631953454E1,1.030636780E1,-1.241248810E1,3.799848175E0,1.657497886E1
6.632955554E1,8.675359497E0,-1.022179367E1,5.218747559E0,1.438687785E1
6.633957654E1,6.938371582E0,-8.810079346E0,2.655028839E0,1.152422129E1
6.634959754E1,5.501060486E0,-8.036488037E0,3.585044861E-1,9.745528816E0
6.635961854E1,4.416715393E0,-7.662565613E0,-8.458909607E-1,8.884695726E0
6.636963854E1,3.434607697E0,-7.192842407E0,-8.472381592E-1,8.015692386E0
6.637965954E1,2.031425629E0,-6.564149780E0,-7.286846924E-1,6.909828783E0
6.638968054E1,1.121467896E0,-6.039939880E0,-1.393901367E0,6.299327347E0
6.639970154E1,-6.077362061E-2,-6.147566071E0,-3.387306061E0,7.019266655E0
6.640972254E1,-1.494192810E0,-6.388564911E0,-4.680167542E0,8.059177501E0
6.641974354E1,-1.698218536E0,-6.464307404E0,-3.747457123E0,7.662548616E0
6.642976454E1,-9.557624817E-1,-6.388714600E0,-2.709964600E0,7.005216934E0
6.643978454E1,-1.031205597E0,-6.236481171E0,-2.838846588E0,6.929367383E0
6.644980554E1,-1.579216003E0,-6.321055298E0,-2.661166077E0,7.037859629E0
6.645982654E1,-1.454076233E0,-6.087241516E0,-2.642305298E0,6.793425075E0
6.646984754E1,-1.135388947E0,-5.561385040E0,-2.772534485E0,6.317045124E0
6.647986854E1,-8.631051636E-1,-5.175637207E0,-3.001258850E0,6.044809816E0
6.648988954E1,-4.625381470E-1,-4.695286102E0,-3.202440491E0,5.702216956E0
6.649991054E1,1.507365417E-1,-4.231550446E0,-3.335513763E0,5.390212681E0
6.650993154E1,7.671546936E-1,-3.954027557E0,-3.299588470E0,5.206740278E0
6.651995254E1,1.441352692E0,-3.719165955E0,-3.402424622E0,5.242726989E0
6.652997254E1,2.113754425E0,-3.499422913E0,-3.349734192E0,5.285322852E0
6.653999354E1,2.640808411E0,-3.286116486E0,-3.012485504E0,5.181457279E0
6.655001454E1,3.097808075E0,-3.030298462E0,-2.559527435E0,5.032922047E0
6.656003554E1,3.330424347E0,-2.719844055E0,-2.354154510E0,4.902175178E0
6.657005654E1,3.444786530E0,-2.773731995E0,-3.034190369E0,5.363436828E0
6.658007754E1,3.874243469E0,-3.516188049E0,-2.881507874E0,5.972974844E0
6.659009854E1,3.982917480E0,-5.061125336E0,1.535806274E-1,6.442220761E0
6.660011954E1,4.673880615E0,-7.425159302E0,3.819906464E0,9.569212928E0
6.661013954E1,5.093308411E0,-1.130763565E1,8.866811371E0,1.524548322E1
6.662016054E1,3.428620148E0,-1.861588806E1,3.410118622E1,3.900253358E1
6.663018154E1,2.896177368E0,-2.774914536E1,5.196339157E1,5.897963186E1
6.664020254E1,1.896107025E0,-2.846495682E1,1.645498169E1,3.293349983E1
6.665022354E1,3.808979187E0,-2.079625397E1,9.334139557E0,2.311100739E1
6.666024454E1,6.705306244E0,-1.316886520E1,8.341553650E0,1.696943310E1
6.667026554E1,6.569538574E0,-7.680228882E0,5.947731628E0,1.172690344E1
6.668028654E1,5.629792786E0,-4.357738037E0,3.601660309E0,7.978496387E0
6.669030754E1,5.384153595E0,-2.010020142E0,2.580783234E0,6.299978810E0
6.670032754E1,6.242768097E0,-1.155596924E0,3.833677826E0,7.416511541E0
6.671034854E1,6.455026703E0,-5.132975922E0,6.634952545E0,1.058477240E1
6.672036954E1,3.292403412E0,-1.365535355E1,7.525450745E0,1.593552665E1
6.673039054E1,-3.586541748E-1,-2.169333847E1,8.121660919E0,2.316659109E1
6.674041154E1,-3.801195374E0,-2.436632996E1,2.663710785E0,2.480448502E1
6.675043254E1,-1.652713165E0,-1.958751755E1,-6.357878723E0,2.065974168E1
6.676045354E1,1.655557251E0,-1.287562500E1,-9.546847229E0,1.611412055E1
6.677047454E1,1.559157715E0,-8.626111908E0,-7.477700043E0,1.152201273E1
6.678049454E1,1.277742920E0,-5.936205597E0,-6.101162567E0,8.607865504E0
6.679051554E1,1.052760773E0,-4.410727844E0,-5.249284058E0,6.936700114E0
6.680053654E1,6.950047302E-1,-3.881278839E0,-5.344336395E0,6.641482403E0
6.681055754E1,5.755531311E-1,-4.460424500E0,-6.078559570E0,7.561450560E0
6.682057854E1,1.048868866E0,-6.245612183E0,-6.211782532E0,8.870966106E0
6.683059954E1,1.605561218E0,-8.702004089E0,-5.091512146E0,1.020912327E1
6.684062054E1,1.218316498E0,-1.059017761E1,-4.831053772E0,1.170364206E1
6.685064154E1,7.370672607E-1,-1.156599838E1,-5.165907440E0,1.268866370E1
6.686066154E1,5.004093933E-1,-1.173694290E1,-4.750221863E0,1.267165522E1
6.687068254E1,3.143463135E-1,-1.147393982E1,-4.013453979E0,1.215968427E1
6.688070354E1,2.022294617E-1,-1.071816147E1,-3.277135162E0,1.120979469E1
6.689072504E1,3.460803223E-1,-9.563612366E0,-2.645598450E0,9.928828945E0
6.690074604E1,4.459226990E-1,-8.884025574E0,-2.017803955E0,9.121200044E0
6.691076704E1,4.650828552E-1,-8.560697937E0,-1.768123169E0,8.753748384E0
6.692078804E1,4.071533203E-1,-8.539442139E0,-1.782343597E0,8.732960241E0
6.693080904E1,5.005590820E-1,-8.722511444E0,-1.656006317E0,8.892419368E0
6.694083004E1,9.758207703E-1,-9.053024139E0,-1.299747162E0,9.197761409E0
6.695085004E1,1.472338257E0,-9.368118896E0,-8.746311951E-1,9.523361346E0
6.696087104E1,2.390678558E0,-8.942254486E0,1.507215729E0,9.378217236E0
6.697089204E1,3.515289917E0,-8.590935059E0,4.557871857E0,1.034096824E1
6.698091304E1,4.477489014E0,-9.438173218E0,5.887706451E0,1.199133474E1
6.699093404E1,4.570445709E0,-1.012883698E1,7.027286682E0,1.314781619E1
6.700095504E1,3.615880737E0,-1.031714539E1,5.980513458E0,1.246132512E1
6.701097604E1,2.213746490E0,-1.032582733E1,2.532882843E0,1.085996681E1
6.702099704E1,1.690135345E0,-9.780361633E0,-8.322692871E-2,9.925671659E0
6.703101704E1,1.810185699E0,-8.842561798E0,-1.119671631E0,9.095127046E0
6.704103804E1,1.745071106E0,-8.063581696E0,-1.147962799E0,8.329732379E0
6.705105904E1,1.296304321E0,-7.714806976E0,-1.034049683E0,7.891001858E0
6.706108004E1,7.598199463E-1,-7.702233124E0,-8.672964478E-1,7.788062954E0
6.707110104E1,2.100132751E-1,-8.315807190E0,-6.427633667E-1,8.343254733E0
6.708112204E1,-1.775308228E-1,-9.408983917E0,-4.387376404E-1,9.420880334E0
6.709114304E1,-3.555107117E-1,-1.012000534E1,-3.200344849E-1,1.013130387E1
6.710116404E1,-7.933502197E-3,-1.019904099E1,-2.233355713E-1,1.020148904E1
6.711118404E1,5.867797852E-1,-1.006267456E1,-7.888595581E-2,1.008007702E1
6.712120504E1,1.263672180E0,-9.953850861E0,1.673519897E-1,1.003513931E1
6.713122604E1,1.995650024E0,-9.780361633E0,8.665480042E-1,1.001943103E1
6.714124704E1,2.516417084E0,-9.604627075E0,2.404150543E0,1.021573081E1
6.715126804E1,2.490520935E0,-9.732161865E0,4.187242584E0,1.088350447E1
6.716128904E1,1.682501221E0,-1.051174072E1,4.424648895E0,1.152844401E1
6.717131004E1,5.664221191E-1,-1.171628586E1,2.506537628E0,1.199478717E1
6.718133104E1,-4.724176025E-1,-1.243868362E1,1.543290710E-1,1.244860820E1
6.719135204E1,-1.298399963E0,-1.255154892E1,-1.476080475E0,1.270456754E1
6.720137204E1,-1.873054962E0,-1.252191055E1,-2.266436920E0,1.286247702E1
6.721139304E1,-2.354753265E0,-1.232851273E1,-2.503693542E0,1.279865502E1
6.722141404E1,-2.826721802E0,-1.220352264E1,-2.280956726E0,1.273259929E1
6.723143504E1,-3.234324188E0,-1.243494141E1,-1.741328888E0,1.296614233E1
6.724145604E1,-3.315754852E0,-1.325658279E1,-8.599617004E-1,1.369199590E1
6.725147704E1,-2.735411682E0,-1.395039001E1,7.288343811E-1,1.423471314E1
6.726149804E1,-1.173409882E0,-1.376447662E1,4.139641571E0,1.442131547E1
6.727151904E1,6.938072205E-1,-1.308563828E1,8.734037476E0,1.574797473E1
6.728153904E1,1.618733826E0,-1.297726364E1,9.225914612E0,1.600459844E1
6.729156004E1,1.440304871E0,-1.307411224E1,5.412444763E0,1.422327133E1
6.730158104E1,1.442999268E0,-1.305195831E1,3.740421753E0,1.365381330E1
6.731160204E1,2.138453064E0,-1.282832336E1,2.932701416E0,1.333190157E1
6.732162304E1,2.154170380E0,-1.276320877E1,6.077362061E-1,1.295798177E1
6.733164404E1,9.780661011E-1,-1.292487259E1,-1.321751404E0,1.302904338E1
6.734166504E1,5.412744141E-1,-1.336375992E1,-1.719324646E0,1.348477417E1
6.735168604E1,5.334906006E-1,-1.417986282E1,-2.333946533E0,1.438055730E1
6.736170604E1,1.467697906E0,-1.503413635E1,-2.821782074E0,1.536690753E1
6.737172704E1,2.601889343E0,-1.578153214E1,-3.456462250E0,1.636379284E1
6.738174804E1,3.240311737E0,-1.604303833E1,-3.543132019E0,1.674611846E1
6.739176904E1,3.490591278E0,-1.570339462E1,-3.165766754E0,1.639520995E1
6.740179004E1,3.820205841E0,-1.509131744E1,-2.346670074E0,1.574321109E1
6.741181104E1,4.226011963E0,-1.422851166E1,-1.136137390E0,1.488625303E1
6.742183204E1,4.932991791E0,-1.342513229E1,9.165440369E-1,1.433208422E1
6.743185304E1,5.520070953E0,-1.268926254E1,3.307671661E0,1.422776367E1
6.744187404E1,5.774541779E0,-1.192165878E1,4.305197296E0,1.392860383E1
6.745189404E1,5.406157837E0,-1.094658646E1,3.313509521E0,1.265044043E1
6.746191504E1,4.534221039E0,-9.964029694E0,8.893006897E-1,1.098325561E1
6.747193604E1,3.476969604E0,-9.110654297E0,-1.152453461E0,9.819444400E0
6.748195704E1,2.632725220E0,-8.378975830E0,-1.922601929E0,8.990821777E0
6.749197804E1,2.095492401E0,-7.857160950E0,-1.836680603E0,8.336633747E0
6.750199904E1,1.636247406E0,-7.464527435E0,-1.529219971E0,7.793265626E0
6.751202004E1,1.180145874E0,-7.041507111E0,-1.204245758E0,7.240564517E0
6.752204104E1,7.336244202E-1,-6.644682312E0,-8.801696777E-1,6.742752144E0
6.753206204E1,3.576063538E-1,-6.405180359E0,-7.216493225E-1,6.455617358E0
6.754208204E1,3.017724609E-1,-6.228697357E0,-9.101074219E-1,6.302065765E0
6.755210304E1,3.303630066E-1,-6.100264435E0,-1.404978333E0,6.268678490E0
6.756212404E1,3.507206726E-1,-6.071374512E0,-1.999092865E0,6.401637738E0
6.757214504E1,4.469705200E-1,-5.971681824E0,-2.493814087E0,6.486900273E0
6.758216604E1,4.676275635E-1,-5.805078278E0,-2.801873474E0,6.462824794E0
6.759218704E1,4.354444885E-1,-5.655539246E0,-3.007096710E0,6.420075287E0
6.760220804E1,6.542893982E-1,-5.363346863E0,-3.037034454E0,6.198157990E0
6.761222904E1,8.686436462E-1,-4.960235138E0,-3.106639709E0,5.916898232E0
6.762224904E1,9.970765686E-1,-4.469256134E0,-3.207080841E0,5.590507991E0
6.763227004E1,1.141526184E0,-3.888014832E0,-3.278931427E0,5.212593660E0
6.764229104E1,1.288071442E0,-3.270548859E0,-3.247197418E0,4.785384932E0
6.765231204E1,1.255588989E0,-2.752176819E0,-3.205434265E0,4.407469771E0
6.766233304E1,1.003064117E0,-2.259401550E0,-3.312910767E0,4.133571184E0
6.767235404E1,9.072633362E-1,-1.916165314E0,-3.664529572E0,4.233626489E0
6.768237504E1,1.190175018E0,-2.041005707E0,-4.078119507E0,4.713096602E0
6.769239604E1,1.389111328E0,-2.847378845E0,-3.723357239E0,4.888822527E0
6.770241704E1,1.537303162E0,-4.056414642E0,-2.502346344E0,5.007947482E0
6.771243704E1,2.072140961E0,-5.622607727E0,-1.333127747E0,6.138787780E0
6.772245804E1,2.922672272E0,-7.755671997E0,4.355941772E-2,8.288206004E0
6.773247904E1,3.806883545E0,-1.196970886E1,6.320306854E0,1.406103024E1
6.774250004E1,3.980971527E0,-2.016890854E1,4.116933792E1,4.601681639E1
6.775252104E1,3.608096924E0,-2.910263077E1,5.636768280E1,6.353972887E1
6.776254204E1,1.616039429E0,-2.749856644E1,1.460378128E1,3.117776719E1
6.777256304E1,4.584067383E0,-1.992117371E1,7.124734039E0,2.164783293E1
6.778258404E1,7.993377686E0,-1.361239288E1,7.004533997E0,1.727005568E1
6.779260404E1,8.281229095E0,-9.367520142E0,5.530848541E0,1.367184971E1
6.780262504E1,7.673343201E0,-6.056854706E0,3.842958527E0,1.050399995E1
6.781264604E1,7.443121948E0,-3.547622681E0,2.600991211E0,8.645857176E0
6.782266704E1,8.104147339E0,-2.504142609E0,2.698737946E0,8.901186482E0
6.783268804E1,1.055006104E1,-4.515809326E0,3.640130310E0,1.203938829E1
6.784270904E1,1.225007584E1,-9.739197235E0,2.281555481E0,1.581524000E1
6.785273004E1,1.133892059E1,-1.641681107E1,2.448009338E0,2.010163067E1
6.786275104E1,7.296576691E0,-2.086391327E1,5.090763702E0,2.268168387E1
6.787277204E1,2.088007965E0,-2.112242569E1,7.533833313E-1,2.123874362E1
6.788279204E1,-2.038760376E-1,-1.633223694E1,-4.336781616E0,1.689944389E1
6.789281254E1,-5.046006775E-1,-9.461824036E0,-7.974067841E0,1.238412265E1
6.790283354E1,-4.995112610E-1,-5.797893219E0,-8.126600647E0,9.995334679E0
6.791285454E1,-1.601669312E-2,-4.325704651E0,-6.531367950E0,7.833948211E0
6.792287554E1,3.552113342E-1,-4.143234100E0,-5.207670593E0,6.664262668E0
6.793289654E1,6.825805664E-1,-5.111869812E0,-4.511767731E0,6.852238850E0
6.794291754E1,8.596623230E-1,-6.434070282E0,-4.170776825E0,7.715676187E0
6.795293854E1,9.300160217E-1,-7.955356750E0,-3.581302643E0,8.773731216E0
6.796295954E1,6.378236389E-1,-9.556127930E0,-3.283571777E0,1.012463548E1
6.797297954E1,-5.269042969E-1,-1.085303101E1,-4.132905579E0,1.162526639E1
6.798300054E1,-1.078656921E0,-1.159608582E1,-5.354964294E0,1.281828185E1
6.799302154E1,-9.394464111E-1,-1.217972214E1,-5.181175690E0,1.326924159E1
6.800304254E1,-1.127904510E0,-1.249032623E1,-4.076472931E0,1.318704097E1
6.801306354E1,-1.351090393E0,-1.217268677E1,-3.363804932E0,1.270098154E1
6.802308454E1,-1.702559509E0,-1.106678650E1,-3.200644226E0,1.164545387E1
6.803310554E1,-2.149679718E0,-9.804461517E0,-2.970722351E0,1.046774951E1
6.804312654E1,-2.017953644E0,-8.892707520E0,-2.606080627E0,9.483883180E0
6.805314654E1,-1.384171600E0,-8.366401978E0,-2.046394501E0,8.723551084E0
6.806316754E1,-1.166075134E-1,-8.059989166E0,8.696914673E-2,8.061301775E0
6.807318854E1,1.999541931E0,-7.910599823E0,5.279072113E0,9.718248807E0
6.808320954E1,2.856958923E0,-8.910819855E0,5.508844299E0,1.085874257E1
6.809323054E1,3.163970490E0,-9.694440308E0,4.584965515E0,1.118100134E1
6.810325154E1,3.125949554E0,-1.009186386E1,3.175047455E0,1.103169086E1
6.811327254E1,2.558329926E0,-1.022493713E1,1.283131714E0,1.061794794E1
6.812329354E1,2.083068237E0,-9.915081482E0,-1.628613281E-1,1.013284451E1
6.813331454E1,2.251318359E0,-9.308093719E0,-1.133293304E0,9.643308393E0
6.814333454E1,2.247576141E0,-8.706045685E0,-2.139800262E0,9.242595693E0
6.815335554E1,2.198328552E0,-8.279582520E0,-2.340532837E0,8.880440816E0
6.816337654E1,2.376158752E0,-8.030500488E0,-1.224603424E0,8.463729796E0
6.817339754E1,2.530936890E0,-7.712262268E0,-5.203179932E-1,8.133594632E0
6.818341854E1,2.603386230E0,-7.622898102E0,2.868035889E-1,8.060300964E0
6.819343954E1,2.019001465E0,-8.066425781E0,8.825646973E-1,8.361968204E0
6.820346054E1,5.210664368E-1,-9.004824371E0,6.039939880E-1,9.040087440E0
6.821348154E1,-1.592687988E-1,-9.895921326E0,6.421646118E-2,9.897411237E0
6.822350254E1,-3.146456909E-1,-1.049662216E1,-3.677851868E-1,1.050777544E1
6.823352254E1,-3.641926575E-1,-1.092353439E1,-6.125262451E-1,1.094675424E1
6.824354354E1,-2.537223816E-1,-1.136421799E1,-6.915618896E-1,1.138806759E1
6.825356454E1,-1.556762695E-1,-1.194022018E1,-5.610333252E-1,1.195440720E1
6.826358554E1,-2.080673218E-2,-1.215667007E1,-1.272354126E-2,1.215669454E1
6.827360654E1,5.650749207E-1,-1.155402328E1,1.652862854E0,1.168532068E1
6.828362754E1,1.938319244E0,-1.036145325E1,5.220843201E0,1.176324779E1
6.829364854E1,3.672463074E0,-9.554930420E0,9.156908112E0,1.373436007E1
6.830366954E1,3.894301758E0,-1.013272888E1,8.090226288E0,1.353844681E1
6.831369054E1,2.056723022E0,-1.133862122E1,3.047512665E0,1.191980596E1
6.832371054E1,-3.263214111E-2,-1.181298477E1,-5.905220032E-1,1.182778045E1
6.833373154E1,-1.724713440E0,-1.189501419E1,-2.962938538E0,1.237921661E1
6.834375254E1,-3.133134613E0,-1.172496780E1,-3.950734406E0,1.276321687E1
6.835377354E1,-3.869453430E0,-1.151630173E1,-3.213667145E0,1.256684256E1
6.836379454E1,-4.410428467E0,-1.155282578E1,-2.252216492E0,1.256949250E1
6.837381554E1,-5.357359314E0,-1.212179260E1,-8.235873413E-1,1.327845815E1
6.838383654E1,-6.641089783E0,-1.310734314E1,1.259929962E0,1.474767579E1
6.839385754E1,-7.432044983E0,-1.385818176E1,4.062102814E0,1.624146464E1
6.840387754E1,-6.330635376E0,-1.361853012E1,7.515870667E0,1.679373749E1
6.841389854E1,-3.655398560E0,-1.307051971E1,9.061406708E0,1.631899249E1
6.842391954E1,-1.377734985E0,-1.297636551E1,6.675069122E0,1.465744737E1
6.843394054E1,1.721420288E-2,-1.305585022E1,4.248614960E0,1.372975784E1
6.844396154E1,4.622387695E-1,-1.292262726E1,3.862867126E0,1.349554380E1
6.845398254E1,4.544549561E-1,-1.283999908E1,2.667303314E0,1.312198966E1
6.846400354E1,1.275347900E-1,-1.335432953E1,-2.498304749E-1,1.335727508E1
6.847402454E1,-9.711804199E-1,-1.432476151E1,-2.847528534E0,1.463729491E1
6.848404554E1,-1.210832062E0,-1.513442780E1,-3.841761017E0,1.566129454E1
6.849406554E1,-3.288661194E-1,-1.584934113E1,-4.341871033E0,1.643659366E1
6.850408654E1,1.021026764E0,-1.686617661E1,-4.732109528E0,1.754717269E1
6.851410754E1,2.498155060E0,-1.774739410E1,-4.900359650E0,1.858021262E1
6.852412854E1,3.722159729E0,-1.842428650E1,-5.055736542E0,1.946456468E1
6.853414954E1,4.837640076E0,-1.867471573E1,-5.556445312E0,2.007540419E1
6.854417054E1,5.641468506E0,-1.819631058E1,-6.288273468E0,2.006176136E1
6.855419154E1,6.283932495E0,-1.695613953E1,-6.127507782E0,1.909305703E1
6.856421254E1,6.859335938E0,-1.530148041E1,-4.474794617E0,1.735539049E1
6.857423354E1,8.113577728E0,-1.301214111E1,7.830216980E-1,1.535444831E1
6.858425354E1,8.436456299E0,-1.039812698E1,6.919361115E0,1.507223931E1
6.859427454E1,6.425687714E0,-8.953331451E0,5.795198822E0,1.245134274E1
6.860429554E1,5.344486084E0,-8.425978088E0,2.586621094E0,1.030782455E1
6.861431654E1,4.438270569E0,-7.839797058E0,8.126600647E-1,9.045500535E0
6.862433754E1,3.152743835E0,-7.159012756E0,-5.719606018E-1,7.843366386E0
6.863435854E1,1.573078766E0,-6.703360291E0,-1.388811951E0,7.024130880E0
6.864437954E1,4.920268250E-1,-6.328689423E0,-2.470013580E0,6.811414485E0
6.865440054E1,-1.053808594E-1,-6.024521942E0,-3.673510895E0,7.056957705E0
6.866442154E1,-8.473878479E-1,-5.959856415E0,-3.744762726E0,7.089513560E0
6.867444154E1,-6.674620056E-1,-5.670358429E0,-2.507735138E0,6.235960693E0
6.868446254E1,-2.531236267E-1,-5.599555664E0,-2.176174622E0,6.012888756E0
6.869448354E1,-4.495152283E-1,-5.695655823E0,-2.874472504E0,6.395713515E0
6.870450454E1,-6.256988525E-1,-5.352569275E0,-3.110681305E0,6.222365714E0
6.871452554E1,-6.664141846E-1,-4.910688171E0,-3.058589630E0,5.823567352E0
6.872454654E1,-3.559597778E-1,-4.451592865E0,-2.990181885E0,5.374437096E0
6.873456754E1,-6.885681152E-3,-4.019890594E0,-2.729573822E0,4.859026760E0
6.874458854E1,3.457809448E-1,-3.610941010E0,-2.688708801E0,4.515264605E0
6.875460954E1,7.740403748E-1,-3.251837769E0,-2.841540985E0,4.387247719E0
6.876462954E1,1.249002686E0,-3.042423248E0,-3.057092743E0,4.490229723E0
6.877465054E1,1.710343323E0,-2.943928070E0,-3.272794189E0,4.722623060E0
6.878467154E1,2.096240845E0,-2.809208221E0,-3.302881622E0,4.816108753E0
6.879469254E1,2.641257477E0,-2.689008179E0,-2.993025970E0,4.813025089E0
6.880471354E1,3.184627533E0,-2.625540161E0,-2.622247009E0,4.889937938E0
6.881473454E1,3.095712433E0,-2.858006744E0,-2.974015503E0,5.157170370E0
6.882475554E1,3.138822784E0,-3.591331787E0,-3.814218292E0,6.107219798E0
6.883477654E1,3.809877319E0,-5.041366425E0,-2.568508759E0,6.821127316E0
6.884479754E1,4.229754181E0,-7.237000580E0,9.659413147E-1,8.437893128E0
6.885481754E1,4.527335358E0,-1.020442978E1,4.290228424E0,1.195964935E1
6.886483854E1,3.909270630E0,-1.475182343E1,1.216415451E1,1.951577173E1
6.887485954E1,3.243155823E0,-2.317031708E1,4.857922897E1,5.391959886E1
6.888488054E1,2.019151154E0,-3.008069687E1,3.817646164E1,4.864532371E1
6.889490179E1,2.516417084E0,-2.665132828E1,1.354518265E1,3.000162707E1
6.890492279E1,8.044271851E0,-1.742735962E1,9.642648010E0,2.148031270E1
6.891494379E1,1.067250641E1,-1.156016052E1,7.040608978E0,1.723687556E1
6.892496479E1,1.019215530E1,-7.993227997E0,5.276677094E0,1.398624484E1
6.893498479E1,1.007958939E1,-5.188510437E0,4.121379547E0,1.206252594E1
6.894500579E1,1.031789383E1,-3.448079681E0,3.510350189E0,1.143113052E1
6.895502679E1,1.132589767E1,-4.268373871E0,3.493135986E0,1.259749867E1
6.896504779E1,1.338800949E1,-6.926246796E0,4.131408691E0,1.562946674E1
6.897506879E1,1.107202560E1,-1.158066788E1,6.114335175E0,1.714895665E1
6.898508979E1,3.030897217E0,-1.651904846E1,9.382489014E-1,1.682098722E1
6.899511079E1,-2.058369598E0,-1.769934402E1,-5.860762482E0,1.875772377E1
6.900513179E1,-2.796035614E0,-1.617132156E1,-8.469986572E0,1.846808406E1
6.901515279E1,-2.465223541E0,-1.189681046E1,-8.468489685E0,1.480968412E1
6.902517279E1,-2.281705170E0,-8.655750275E0,-7.187453613E0,1.147988156E1
6.903519379E1,-1.681453400E0,-7.362140350E0,-5.957910461E0,9.618996473E0
6.904521479E1,-1.330732727E0,-6.984475708E0,-5.082081757E0,8.739639895E0
6.905523579E1,-9.677375793E-1,-7.218439178E0,-4.741839294E0,8.690651304E0
6.906525679E1,-5.424719238E-1,-8.022117920E0,-4.714595947E0,9.320733161E0
6.907527779E1,7.454498291E-2,-9.384135590E0,-4.159999237E0,1.026514254E1
6.908529879E1,3.736230469E-1,-1.056772430E1,-3.507356415E0,1.114082314E1
6.909531979E1,6.721023560E-2,-1.121318207E1,-2.706970825E0,1.153549567E1
6.910534079E1,-9.219328308E-1,-1.139610168E1,-2.227068787E0,1.164821571E1
6.911536079E1,-1.281335449E0,-1.158021881E1,-2.192041626E0,1.185530829E1
6.912538179E1,-7.714956665E-1,-1.166239792E1,-1.873953094E0,1.183716313E1
6.913540279E1,-7.682025146E-1,-1.137828873E1,-1.112935638E0,1.145836878E1
6.914542379E1,-2.504142609E0,-1.094194611E1,1.454974365E-1,1.122577767E1
6.915544479E1,-9.933193817E0,-9.514963531E0,5.558391266E0,1.483571986E1
6.916546579E1,-5.115911407E0,-8.307574310E0,5.923332367E0,1.141377268E1
6.917548679E1,1.964365082E0,-8.054899750E0,2.317929840E0,8.608887204E0
6.918550779E1,3.001857605E0,-8.343349915E0,4.730163574E-1,8.879548488E0
6.919552879E1,2.584375763E0,-8.443940735E0,-7.887098694E-1,8.865731582E0
6.920554879E1,2.834355927E0,-8.653504944E0,-1.555415497E0,9.237750738E0
6.921556979E1,2.978955231E0,-8.900191956E0,-1.047222290E0,9.443742142E0
6.922559079E1,2.683320007E0,-9.208101654E0,-9.596543884E-1,9.638997815E0
6.923561179E1,3.115920410E0,-9.203311615E0,-7.188052368E-1,9.743027540E0
6.924563279E1,4.224365387E0,-8.949738922E0,-3.936813354E-2,9.896698416E0
6.925565379E1,5.423821106E0,-8.330925751E0,9.092092896E-1,9.982425596E0
6.926567479E1,6.247558136E0,-7.834408264E0,1.840273132E0,1.018805873E1
6.927569579E1,5.690716095E0,-7.969277802E0,2.058070221E0,1.000646248E1
6.928571679E1,3.834875336E0,-8.609795837E0,1.849104767E0,9.604896753E0
6.929573679E1,1.844614105E0,-9.179062042E0,2.064057770E0,9.587393580E0
6.930575779E1,5.530998230E-1,-9.452842712E0,2.268382874E0,9.736925368E0
6.931577879E1,-4.540058899E-1,-9.464368744E0,2.831661530E0,9.889322731E0
6.932579979E1,-1.057850189E0,-9.161698151E0,3.173400879E0,9.753267820E0
6.933582079E1,-1.112037506E0,-8.884324951E0,2.201472015E0,9.220321919E0
6.934584179E1,-9.580078125E-1,-8.917705536E0,4.504133606E-1,8.980318657E0
6.935586279E1,-8.729846191E-1,-9.266031189E0,-8.574169922E-1,9.346475274E0
6.936588379E1,-8.352630615E-1,-9.674831085E0,-1.501976624E0,9.826288958E0
6.937590479E1,-7.933502197E-1,-9.849517822E0,-1.756597137E0,1.003633596E1
6.938592479E1,-6.523434448E-1,-9.842931519E0,-1.841620331E0,1.003495981E1
6.939594579E1,-4.963677979E-1,-9.877659302E0,-1.748214569E0,1.004344505E1
6.940596679E1,-3.968247986E-1,-1.027164001E1,-1.500030670E0,1.038817359E1
6.941598779E1,-3.234773254E-1,-1.076261902E1,-9.690847778E-1,1.081100046E1
6.942600879E1,-6.212081909E-2,-1.101379669E1,3.068618774E-2,1.101401463E1
6.943602979E1,4.918771362E-1,-1.134880005E1,1.798060913E0,1.150087948E1
6.944605079E1,1.498234406E0,-1.179801590E1,4.325255585E0,1.265486947E1
6.945607179E1,2.380799103E0,-1.214634155E1,6.200705566E0,1.384379164E1
6.946609279E1,1.937421112E0,-1.228899490E1,5.125491486E0,1.345524653E1
6.947611379E1,7.189549255E-1,-1.198348022E1,2.405647430E0,1.224368548E1
6.948613379E1,8.681945801E-3,-1.168544998E1,3.802093506E-2,1.168551506E1
6.949615479E1,-4.972659302E-1,-1.167287613E1,-1.283281403E0,1.175372799E1
6.950617579E1,-1.096170502E0,-1.209484863E1,-9.627978516E-1,1.218252572E1
6.951619679E1,-1.803449707E0,-1.291035278E1,5.944139099E-1,1.304925162E1
6.952621779E1,-2.829266510E0,-1.418285660E1,2.649939423E0,1.470307278E1
6.953623879E1,-4.137096863E0,-1.535282364E1,4.713997192E0,1.658452694E1
6.954625979E1,-5.353018341E0,-1.574904968E1,6.205345917E0,1.775369509E1
6.955628079E1,-5.908363495E0,-1.522184601E1,5.848787384E0,1.734421140E1
