"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.169930967E1,-3.497626648E0,2.556234283E0,-1.885179749E0,4.724577078E0
7.170932867E1,-3.050805817E0,2.539020081E0,-1.970053253E0,4.431156612E0
7.171934867E1,-2.641107788E0,2.380200348E0,-1.569785614E0,3.886519126E0
7.172936767E1,-2.315983887E0,2.038910065E0,-7.454498291E-1,3.174370971E0
7.173938667E1,-2.140399017E0,1.709295502E0,1.151106262E-1,2.741577926E0
7.174940667E1,-1.931583252E0,1.389710083E0,5.605842590E-1,2.444700940E0
7.175942567E1,-1.540446625E0,9.461824036E-1,6.822811890E-1,1.932289980E0
7.176944467E1,-1.159189453E0,3.528163147E-1,6.453080750E-1,1.372815374E0
7.177946467E1,-7.773335266E-1,-7.529342651E-2,6.442602539E-1,1.012416805E0
7.178948367E1,-5.037025452E-1,-2.746788025E-1,6.301895142E-1,8.522344292E-1
7.179950267E1,-3.194357300E-1,-3.881428528E-1,4.537065125E-1,6.771585185E-1
7.180952267E1,-1.339714050E-1,-4.046086121E-1,2.350112915E-1,4.867101534E-1
7.181954167E1,2.948867798E-2,-3.613485718E-1,2.642005920E-1,4.486026363E-1
7.182956167E1,1.640588379E-1,-2.918930054E-1,5.496569824E-1,6.436145020E-1
7.183958067E1,2.749781799E-1,-3.029699707E-1,8.578660583E-1,9.504409380E-1
7.184959967E1,3.803590393E-1,-3.468287659E-1,1.070274353E0,1.187623839E0
7.185961967E1,4.336482239E-1,-4.035607910E-1,1.211281128E0,1.348374601E0
7.186963867E1,4.456233215E-1,-4.185296631E-1,1.417851562E0,1.544037006E0
7.187965767E1,7.017407227E-1,-5.081932068E-1,1.596879272E0,1.816789418E0
7.188967767E1,1.213975525E0,-6.728507996E-1,1.776505737E0,2.254426182E0
7.189969667E1,1.501228180E0,-7.661068726E-1,2.079026642E0,2.676370222E0
7.190971567E1,1.638941803E0,-7.179071045E-1,1.751058655E0,2.503542941E0
7.191973567E1,1.551822968E0,-5.442681885E-1,1.282682648E0,2.085583170E0
7.192975467E1,1.020877075E0,-6.435118103E-1,7.869136047E-1,1.440670148E0
7.193977367E1,4.315525818E-1,-1.859133911E0,3.858975220E-1,1.947186028E0
7.194979367E1,-9.536668396E-1,-5.567073212E0,-1.134640503E-1,5.649306035E0
7.195981267E1,-7.289840698E0,-1.945758774E1,-5.923781433E0,2.160626494E1
7.196983167E1,-1.686393127E1,-4.064452927E1,-1.923949127E0,4.404624294E1
7.197985167E1,-2.227502884E1,-6.467974777E1,3.775897980E0,6.851207257E1
7.198987067E1,-2.231200195E1,-7.902546570E1,-2.168959625E1,8.493107939E1
7.199989067E1,-1.241563156E1,-7.833195786E1,-2.377206573E1,8.279586124E1
7.200990967E1,-3.128194885E0,-6.955555847E1,6.403683472E0,6.991972883E1
7.201992867E1,-5.282065887E0,-4.009487228E1,5.527405701E0,4.081729067E1
7.202994867E1,-5.790558472E0,-2.448533249E1,1.275796967E0,2.519304929E1
7.203996767E1,-4.748126221E0,-1.631427429E1,-2.129471741E0,1.712410284E1
7.204998667E1,-3.707789612E0,-1.094284424E1,-3.911366272E0,1.219804615E1
7.206000667E1,-2.743195496E0,-8.375682678E0,-2.665507050E0,9.207720113E0
7.207002567E1,-2.110012207E0,-7.017856293E0,-1.301393738E0,7.442854568E0
7.208004467E1,-1.846260681E0,-5.998027039E0,-5.077441406E-1,6.296253725E0
7.209006467E1,-1.497336273E0,-4.537364502E0,-4.834945679E-1,4.802443080E0
7.210008367E1,-9.422904968E-1,-2.818488922E0,-8.907975769E-1,3.102468615E0
7.211010267E1,-3.686833191E-1,-1.044827271E0,-1.074166260E0,1.543186498E0
7.212012267E1,3.585044861E-1,5.536985779E-1,-1.697170715E0,1.820850356E0
7.213014167E1,7.173083496E-1,1.434916077E0,-2.253563690E0,2.766236563E0
7.214016167E1,2.770738220E-1,1.853745117E0,-3.212020569E0,3.718899971E0
7.215018067E1,-2.121089172E-1,1.781295776E0,-4.715344391E0,5.045044852E0
7.216019967E1,-4.810995483E-1,1.437610474E0,-5.536985779E0,5.740765817E0
7.217021967E1,-7.988887024E-1,1.309776306E0,-5.267097015E0,5.485986520E0
7.218023867E1,-8.964857483E-1,1.005908203E0,-4.338727570E0,4.543137125E0
7.219025767E1,-8.577163696E-1,7.048841858E-1,-3.393293610E0,3.570291390E0
7.220027767E1,-8.095166016E-1,6.920109558E-1,-2.624791718E0,2.832618550E0
7.221029667E1,-8.786727905E-1,7.872129822E-1,-2.385738831E0,2.661488290E0
7.222031567E1,-1.137933655E0,1.048868866E0,-2.730921021E0,3.138940669E0
7.223033567E1,-1.479223938E0,1.245260468E0,-2.890189819E0,3.477351619E0
7.224035467E1,-1.811832275E0,1.257085876E0,-2.158511353E0,3.085801736E0
7.225037367E1,-2.308948517E0,1.306183777E0,-1.271156616E0,2.941631937E0
7.226039367E1,-2.745141449E0,1.340163116E0,-5.966592407E-1,3.112529679E0
7.227041267E1,-2.612666931E0,1.183888092E0,-1.778302002E-1,2.873889888E0
7.228043167E1,-2.010918274E0,1.028960266E0,2.853067017E-1,2.276829253E0
7.229045167E1,-1.705104218E0,1.058299255E0,5.999523926E-1,2.094593178E0
7.230047067E1,-1.394200745E0,1.083896027E0,8.632548523E-1,1.965664074E0
7.231049067E1,-1.231638794E0,1.249601440E0,1.196611633E0,2.123750757E0
7.232050967E1,-1.089434509E0,1.393751678E0,1.452579346E0,2.288973142E0
7.233052867E1,-1.016985168E0,1.466500397E0,1.585353241E0,2.387095965E0
7.234054867E1,-1.024918671E0,1.340612183E0,1.487007751E0,2.249197937E0
7.235056767E1,-1.167871399E0,1.063089294E0,1.243314514E0,2.009953590E0
7.236058667E1,-1.169218597E0,7.662565613E-1,9.428892517E-1,1.686197316E0
7.237060667E1,-1.022673340E0,5.216651917E-1,5.361849976E-1,1.267079194E0
7.238062567E1,-8.161029053E-1,2.679428101E-1,-1.592687988E-1,8.736039444E-1
7.239064429E1,-3.757186890E-1,-1.163081360E-1,-2.352358246E0,2.385011831E0
7.240066429E1,7.704478455E-1,-5.249583435E-1,-5.940995636E0,6.013701048E0
7.241068329E1,6.649172974E-1,-5.385800171E-1,-3.231031036E0,3.342416043E0
7.242070229E1,-3.188369751E-1,-5.316943359E-1,-7.484436035E-2,6.244658212E-1
7.243072229E1,-1.128652954E0,-4.598437500E-1,1.361269226E0,1.827120048E0
7.244074129E1,-1.729952545E0,-6.132746887E-1,2.429597626E0,3.044960800E0
7.245076129E1,-2.341281281E0,-1.214424591E0,2.899021454E0,3.919279336E0
7.246078029E1,-2.794538727E0,-2.330054626E0,2.308798828E0,4.309194041E0
7.247079929E1,-5.674250336E0,-6.379733276E0,-2.491119690E0,8.894031193E0
7.248081929E1,-9.769134979E0,-1.343396393E1,1.664538574E-1,1.661129411E1
7.249083829E1,-1.515194138E1,-3.244622772E1,6.504873047E0,3.639577440E1
7.250085729E1,-2.206022552E1,-6.366515762E1,4.292623444E0,6.751542388E1
7.251087729E1,-1.124596390E1,-7.910974045E1,-3.848257507E1,8.868895829E1
7.252089629E1,1.001237915E1,-7.838240295E1,-3.316593109E1,8.569730342E1
7.253091529E1,1.197434921E1,-7.291202866E1,8.867859192E0,7.441900220E1
7.254093529E1,7.277117157E0,-4.300077942E1,-1.904489594E0,4.365375752E1
7.255095429E1,5.055137787E0,-2.425376404E1,-1.044213547E1,2.688564080E1
7.256097329E1,3.157982941E0,-1.654614212E1,-1.404918457E1,2.193461334E1
7.257099329E1,9.151968384E-1,-1.198871933E1,-1.271141647E1,1.749705933E1
7.258101229E1,-1.248703308E0,-1.026699966E1,-6.689139862E0,1.231726975E1
7.259103229E1,-3.645219727E0,-1.005025040E1,-1.437161407E0,1.078705673E1
7.260105129E1,-5.059628448E0,-9.027277679E0,1.473835144E0,1.045293128E1
7.261107029E1,-5.548811188E0,-7.212751007E0,2.179318085E0,9.357484171E0
7.262109029E1,-5.503455505E0,-5.224435730E0,1.574875031E0,7.750031133E0
7.263110929E1,-4.756359100E0,-3.586541748E0,-7.708969116E-2,5.957531068E0
7.264112829E1,-3.761078796E0,-2.473606110E0,-1.938319244E0,4.901175613E0
7.265114829E1,-3.095712433E0,-1.776505737E0,-5.033732300E0,6.170726778E0
7.266116729E1,-3.027154999E0,-1.260528717E0,-6.465804291E0,7.249774145E0
7.267118629E1,-2.680026855E0,-1.241069183E0,-5.052593079E0,5.852477551E0
7.268120629E1,-2.651735687E0,-1.112636261E0,-3.009042664E0,4.162210874E0
7.269122529E1,-2.508333893E0,-8.056246948E-1,-1.802551575E0,3.192172026E0
7.270124429E1,-2.300416260E0,-5.764512634E-1,-1.043330383E0,2.590897396E0
7.271126429E1,-2.285447388E0,-3.537144470E-1,-3.068618774E-1,2.332926892E0
7.272128329E1,-2.174977112E0,-2.264790344E-1,3.583547974E-1,2.215905312E0
7.273130329E1,-1.968406677E0,4.595443726E-2,7.210505676E-1,2.096819157E0
7.274132229E1,-1.614542542E0,4.267625427E-1,9.322613525E-1,1.912585976E0
7.275134129E1,-1.133892059E0,8.246351624E-1,1.244512024E0,1.874711853E0
7.276136129E1,-7.783813477E-1,1.222208405E0,1.735491028E0,2.260884786E0
7.277138029E1,-6.152206421E-1,1.435814209E0,2.051932983E0,2.578853980E0
7.278139929E1,-5.301974487E-1,1.508562927E0,2.009870453E0,2.568355637E0
7.279141929E1,-5.164260864E-1,1.487007751E0,1.989512787E0,2.536936949E0
7.280143829E1,-5.658233643E-1,1.393302612E0,2.099533997E0,2.582535818E0
7.281145729E1,-5.439688110E-1,1.336121521E0,2.049687653E0,2.506460105E0
7.282147729E1,-4.781057739E-1,1.325942688E0,1.791624298E0,2.279611100E0
7.283149629E1,-4.107458496E-1,1.270408173E0,1.444047089E0,1.966703097E0
7.284151529E1,-3.333567810E-1,1.222807159E0,1.168320465E0,1.723762397E0
7.285153529E1,-2.778222656E-1,1.137334900E0,9.815089417E-1,1.527768205E0
7.286155429E1,-2.630030823E-1,1.043480072E0,8.307723999E-1,1.359486691E0
7.287157429E1,-2.582130432E-1,9.571096802E-1,6.503974915E-1,1.185643206E0
7.288159329E1,-2.468367004E-1,8.894503784E-1,5.072950745E-1,1.053279937E0
7.289161229E1,-2.077679443E-1,8.068222046E-1,3.878434753E-1,9.189951849E-1
7.290163229E1,-1.797761536E-1,7.075785828E-1,1.627116394E-1,7.479719204E-1
7.291165129E1,1.088087311E0,8.876541138E-1,-4.361929321E0,4.582389249E0
7.292167029E1,4.068689117E0,1.384021912E0,-1.377420639E1,1.442908554E1
7.293169029E1,3.144211578E0,1.116228790E0,-1.002674927E1,1.056729549E1
7.294170929E1,7.253915405E-1,5.803431702E-1,-1.534010010E0,1.793370512E0
7.295172829E1,3.396437073E-1,5.923182678E-1,1.485061798E0,1.634505223E0
7.296174829E1,5.813909912E-1,8.083190918E-1,2.155966644E0,2.374781550E0
7.297176729E1,4.222718811E-1,6.902146912E-1,2.442470856E0,2.573008695E0
7.298178729E1,-5.291496277E-1,-1.839674377E0,1.056802368E0,2.186602934E0
7.299180629E1,-1.281185760E0,-4.874912567E0,1.367406464E0,5.222643959E0
7.300182529E1,-9.656419373E-1,-3.555406494E0,3.217858429E0,4.891624736E0
7.301184529E1,-1.951940918E0,-5.215005341E0,6.655310211E0,8.677528914E0
7.302186429E1,-9.526938629E0,-3.943130219E1,1.470811432E1,4.314995688E1
7.303188329E1,-2.070659042E1,-7.881500336E1,1.157363251E1,8.230745173E1
7.304190329E1,-1.883353546E1,-7.849781296E1,1.001806732E1,8.134476240E1
7.305192229E1,-1.940654388E1,-7.822627762E1,1.139011414E1,8.139839775E1
7.306194129E1,-1.232057922E1,-7.731557144E1,1.171239395E1,7.916232963E1
7.307196129E1,-8.970845032E-1,-5.054688721E1,1.106798401E1,5.175222543E1
7.308198029E1,-2.299069061E0,-2.417038742E1,-3.882775726E0,2.458799085E1
7.309199929E1,-2.914439392E0,-3.935017090E0,-6.166486725E1,6.185898616E1
7.310201929E1,1.597478027E0,5.817951508E0,-3.301205109E1,3.355884403E1
7.311203829E1,3.558400269E0,6.189628601E-1,1.027014313E0,3.755008108E0
7.312205829E1,2.266885986E0,-2.266586609E0,2.810555420E0,4.263262682E0
7.313207729E1,1.769919434E0,-3.318000183E0,4.266876984E0,5.687528392E0
7.314209629E1,1.107546844E0,-2.700234833E0,3.551963654E0,4.597213717E0
7.315211629E1,1.380728760E0,-1.364712067E0,3.063529358E0,3.626853052E0
7.316213529E1,9.949809265E-1,-3.083587646E-2,1.907782745E0,2.151876599E0
7.317215429E1,1.153950348E0,8.734336853E-1,1.123713226E0,1.832271602E0
7.318217429E1,1.465003510E0,1.455872498E0,1.694326630E0,2.671430841E0
7.319219329E1,1.991608429E0,1.642384644E0,1.677262115E0,3.078496330E0
7.320221229E1,2.321522369E0,1.639241180E0,4.667294312E-1,2.880002452E0
7.321223229E1,2.446811829E0,1.784439240E0,-1.111738129E0,3.225999565E0
7.322225129E1,2.596051483E0,2.016456757E0,-3.295696564E0,4.654803647E0
7.323227029E1,2.266137543E0,1.767674103E0,-2.169588318E0,3.600994941E0
7.324229029E1,1.868264923E0,1.407223663E0,-3.442840576E-1,2.364153923E0
7.325230929E1,1.474284210E0,1.132844238E0,6.879693604E-1,1.982461057E0
7.326232929E1,1.002615051E0,1.072519684E0,1.137035522E0,1.856982820E0
7.327234829E1,6.071374512E-1,1.000669098E0,1.619482269E0,1.998168499E0
7.328236729E1,3.526666260E-1,9.053173828E-1,2.048639832E0,2.267354951E0
7.329238729E1,1.710942078E-1,8.249345398E-1,2.441273346E0,2.582557990E0
7.330240629E1,5.059478760E-2,7.652087402E-1,2.843786316E0,2.945373467E0
7.331242529E1,-5.733078003E-2,6.836283875E-1,3.178190918E0,3.251389257E0
7.332244529E1,-6.391708374E-2,6.245013428E-1,3.328478394E0,3.387160424E0
7.333246429E1,1.459465027E-1,5.891748047E-1,2.898722076E0,2.961590284E0
7.334248329E1,4.248165894E-1,5.266049194E-1,1.828148346E0,1.949335336E0
7.335250329E1,6.803352356E-1,4.513114929E-1,2.580633545E-1,8.562329072E-1
7.336252229E1,7.976911926E-1,9.481283569E-1,-8.319100342E0,8.410867323E0
7.337254229E1,-4.305047607E-1,1.537602539E0,-1.333995941E1,1.343518042E1
7.338256129E1,-1.131497040E0,8.879534912E-1,-7.236102448E0,7.377663965E0
7.339258096E1,-2.622546387E-1,4.363426208E-1,-3.776945801E0,3.811101148E0
7.340260096E1,6.881190491E-1,3.625460815E-1,-1.641486511E0,1.816432067E0
7.341261996E1,1.466650085E0,5.334906006E-1,-7.024891663E-1,1.711480565E0
7.342263896E1,1.990261230E0,9.363029480E-1,-9.759704590E-2,2.201664861E0
7.343265896E1,2.327509918E0,1.281335449E0,7.929011536E-1,2.772690966E0
7.344267796E1,2.608325958E0,1.373843079E0,1.227597198E0,3.193400067E0
7.345269696E1,3.103945312E0,1.372346191E0,1.399888916E0,3.671171414E0
7.346271696E1,3.443589020E0,1.366658020E0,1.393751678E0,3.958358653E0
7.347273596E1,3.228186951E0,1.205293579E0,1.005758514E0,3.589634214E0
7.348275596E1,2.432292023E0,3.591032410E-1,3.706292725E-1,2.486436341E0
7.349277496E1,2.451302490E0,-4.683760071E-1,-2.710862732E-1,2.510328216E0
7.350279396E1,2.960543518E0,-1.378184052E0,-3.070115662E-1,3.280009955E0
7.351281396E1,3.208727417E0,-2.755619659E0,-2.969824219E-1,4.239996451E0
7.352283296E1,3.941453705E0,-5.250930634E0,-2.906954956E-1,6.572049429E0
7.353285196E1,3.836072845E0,-7.220235443E0,2.508633270E0,8.552221677E0
7.354287196E1,3.579057312E-1,-1.518412445E1,6.935976563E0,1.669711061E1
7.355289096E1,-6.349047089E0,-5.929993515E1,5.341043243E0,5.987753711E1
7.356290996E1,-4.995711365E0,-8.008660904E1,3.275787964E0,8.030910824E1
7.357292996E1,6.699169006E0,-7.799635574E1,9.207951965E0,7.882319934E1
7.358294896E1,8.997938690E0,-7.841802887E1,1.243658798E1,7.990631310E1
7.359296796E1,1.547931061E0,-7.008306152E1,-1.557062073E0,7.011744466E1
7.360298796E1,-6.018085327E0,-3.298615494E1,-3.312955673E1,4.713672982E1
7.361300696E1,-6.727310486E0,-8.779692535E0,-5.319083908E1,5.432867631E1
7.362302696E1,4.635859680E-1,-5.180427246E0,-6.790329437E0,8.553380166E0
7.363304596E1,1.172811127E0,-5.141059113E0,1.226294907E1,1.334862894E1
7.364306496E1,2.084265747E0,-4.427792358E-1,1.464195190E1,1.479618102E1
7.365308496E1,5.236111450E0,4.257745972E0,1.605950409E1,1.741990056E1
7.366310396E1,6.782395935E0,5.400918732E0,1.503713013E1,1.735759489E1
7.367312296E1,7.371121674E0,4.793781281E0,1.057700500E1,1.375451957E1
7.368314296E1,6.213129730E0,4.049079895E0,5.742957458E0,9.379743569E0
7.369316196E1,5.804778900E0,3.140169983E0,-1.203048248E0,6.708461127E0
7.370318096E1,8.253087616E0,3.444337463E0,-1.291753784E1,1.571113298E1
7.371320096E1,6.301446075E0,2.480042725E0,-4.844675446E0,8.326446705E0
7.372321996E1,3.945644989E0,1.595232697E0,-3.607498169E-2,4.256076026E0
7.373323996E1,2.503693542E0,1.100960541E0,1.241817627E0,3.003782030E0
7.374325896E1,1.189875641E0,8.235873413E-1,1.482666779E0,2.071811026E0
7.375327796E1,-2.874023438E-2,6.824308777E-1,1.578617249E0,1.720049511E0
7.376329796E1,-9.746232605E-1,5.086422729E-1,1.473685455E0,1.838574525E0
7.377331696E1,-1.459614716E0,3.890409851E-1,1.092278595E0,1.864108509E0
7.378333596E1,-1.683099976E0,3.450325012E-1,3.260220337E-1,1.748760510E0
7.379335596E1,-1.943109283E0,4.144880676E-1,-1.418899384E0,2.441464623E0
7.380337496E1,-3.100652161E0,6.017486572E-1,-6.619235229E0,7.334195272E0
7.381339396E1,-3.069217529E0,4.026626587E-1,-4.713847504E0,5.639378667E0
7.382341396E1,-2.276615753E0,1.817221069E-1,-1.377585297E0,2.667160187E0
7.383343296E1,-1.791324921E0,8.202941895E-2,-2.647993469E-1,1.812647923E0
7.384345296E1,-1.493294678E0,5.104385376E-2,1.658551025E-1,1.503343735E0
7.385347196E1,-1.259480896E0,6.376739502E-2,2.704875183E-1,1.289775913E0
7.386349096E1,-1.040935364E0,8.173004150E-2,3.296145630E-1,1.094930131E0
7.387351096E1,-9.355545044E-1,1.731898499E-1,6.364764404E-1,1.144709227E0
7.388352996E1,-9.994715881E-1,3.875440979E-1,1.255888367E0,1.651178207E0
7.389354896E1,-8.946894836E-1,5.370831299E-1,1.722917175E0,2.014291725E0
7.390356896E1,-5.035528564E-1,7.120692444E-1,1.861678619E0,2.055834470E0
7.391358796E1,-7.708969116E-2,8.339158630E-1,1.509910126E0,1.726611443E0
7.392360696E1,4.317022705E-1,9.292675781E-1,1.056203613E0,1.471553993E0
7.393362696E1,9.181906128E-1,9.871971130E-1,3.626957703E-1,1.396130496E0
7.394364596E1,1.934726715E0,1.282832336E0,-1.905537415E0,3.003314686E0
7.395366596E1,6.301146698E0,2.554438019E0,-1.448657501E1,1.600282659E1
7.396368496E1,8.193361816E0,3.540737000E0,-1.149818939E1,1.455597319E1
7.397370396E1,8.201894073E0,5.166057129E0,-1.233884125E0,9.771472903E0
7.398372396E1,7.657625885E0,6.014792175E0,2.539469147E0,1.006309409E1
7.399374296E1,4.307742004E0,4.974754944E0,-9.971813507E0,1.194746385E1
7.400376196E1,4.394860840E-1,-3.713777161E-1,-1.348291214E1,1.349518393E1
7.401378196E1,4.100572815E0,-3.027903442E0,3.082689514E0,5.957001872E0
7.402380096E1,5.347180481E0,-4.825814667E0,4.713099060E0,8.607794668E0
7.403381996E1,5.087919617E0,-9.235943756E0,9.176517334E0,1.397848538E1
7.404383996E1,3.569776611E0,-1.458192673E1,1.701616470E1,2.269197553E1
7.405385896E1,3.052153015E0,-3.056000015E1,2.024225601E1,3.678285165E1
7.406387896E1,2.365381165E0,-7.289765854E1,5.578150177E0,7.314902192E1
7.407389796E1,2.605631561E0,-7.935253555E1,3.412902832E-2,7.939531081E1
7.408391696E1,6.821913757E0,-7.806296722E1,3.790567474E0,7.845211126E1
7.409393696E1,-2.164498901E-1,-7.803003571E1,-7.460635529E0,7.838618759E1
7.410395596E1,-2.246663040E1,-5.358377197E1,-5.322496811E1,7.879636623E1
7.411397496E1,-2.799822739E1,-1.617042343E1,-5.675777161E1,6.532096117E1
7.412399496E1,-5.551655273E0,-9.193132782E0,-7.732919312E-1,1.076719773E1
7.413401396E1,3.505709839E-1,-6.472540283E0,1.536524780E1,1.667655593E1
7.414403296E1,-4.460723877E-1,-3.870201874E0,1.415351761E1,1.467990136E1
7.415405296E1,9.181906128E-1,-2.579286346E0,8.775351563E0,9.192528874E0
7.416407196E1,1.630559235E0,-1.914668427E0,5.423821106E0,5.978504327E0
7.417409196E1,2.288291473E0,-1.235231323E0,4.237837372E0,4.972055901E0
7.418411096E1,3.676504669E0,-9.684860229E-2,3.435954895E0,5.033075826E0
7.419412996E1,3.970044250E0,9.430389404E-1,1.895358582E0,4.499217482E0
7.420414996E1,4.411027222E0,1.690135345E0,-4.420307922E-1,4.744376656E0
7.421416896E1,5.620212708E0,2.743794250E0,-6.671476593E0,9.144604841E0
7.422418796E1,6.199957123E0,2.980152740E0,-5.557642822E0,8.843538456E0
7.423420796E1,5.101092224E0,2.109263763E0,-3.700305176E-1,5.532364602E0
7.424422696E1,3.129392395E0,1.272503815E0,1.344653778E0,3.635994569E0
7.425424596E1,1.513203278E0,8.544232178E-1,1.676663361E0,2.414751171E0
7.426426596E1,3.830534363E-1,6.141728210E-1,1.912872162E0,2.045242797E0
7.427428496E1,-4.288581848E-1,4.661306763E-1,1.959575043E0,2.059400762E0
7.428430496E1,-8.170010376E-1,4.465214539E-1,1.640289001E0,1.886112434E0
7.429432396E1,-1.003962250E0,5.748046875E-1,1.214125214E0,1.677033292E0
7.430434296E1,-1.117426300E0,7.206015015E-1,1.156794434E0,1.762407848E0
7.431436296E1,-1.154399414E0,8.411009216E-1,1.340013428E0,1.958500639E0
7.432438196E1,-1.275048523E0,8.482859802E-1,1.557211761E0,2.184089355E0
7.433440096E1,-1.498384094E0,8.735833740E-1,1.726659393E0,2.447377263E0
7.434442096E1,-1.721120911E0,9.074130249E-1,1.714684296E0,2.593414317E0
7.435443996E1,-1.986968079E0,9.581575012E-1,1.992805939E0,2.972773697E0
7.436445896E1,-2.211950226E0,9.795629883E-1,1.832339630E0,3.034754680E0
7.437447896E1,-1.827699280E0,9.731263733E-1,1.366208954E0,2.480722980E0
7.438449796E1,-2.700384521E0,1.024768982E0,1.300794983E0,3.167695632E0
7.439451817E1,-5.017116852E0,1.090632019E0,1.488953705E0,5.345832287E0
7.440453717E1,-5.352419586E0,9.388476562E-1,1.622326355E0,5.671135085E0
7.441455617E1,-4.158352661E0,5.599855042E-1,1.678160248E0,4.519037778E0
7.442457617E1,-3.425626373E0,3.146456909E-1,1.531165924E0,3.765419903E0
7.443459517E1,-2.817890167E0,-7.035369873E-3,1.311871948E0,3.108305406E0
7.444461417E1,-2.162253571E0,-4.257147217E-1,1.230740662E0,2.524142647E0
7.445463417E1,-1.637295227E0,-6.420149231E-1,1.132844238E0,2.091950021E0
7.446465317E1,-1.174158325E0,-6.924600220E-1,9.288185120E-1,1.649500677E0
7.447467217E1,-8.295748901E-1,-6.824308777E-1,4.731660461E-1,1.173794066E0
7.448469217E1,-5.899232483E-1,-5.580395508E-1,1.480421448E-1,8.254296189E-1
7.449471117E1,-4.197271729E-1,-2.430944824E-1,-2.386038208E-1,5.405530597E-1
7.450473117E1,-3.628454590E-1,1.529818726E-1,-6.779402161E-1,7.840046027E-1
7.451475017E1,-1.357676697E-1,4.050576782E-1,-8.292755127E-1,9.328464283E-1
7.452476917E1,4.236190796E-2,4.998106384E-1,-6.074368286E-1,7.877719888E-1
7.453478917E1,1.002914429E-2,5.896238708E-1,-3.406915283E-1,6.810489045E-1
7.454480817E1,-1.058299255E-1,9.791139221E-1,-2.422262878E0,2.614808119E0
7.455482717E1,1.655407562E0,2.253114624E0,-2.495655258E1,2.511267442E1
7.456484717E1,1.038989410E0,-3.876937866E-1,-2.208806763E0,2.471564845E0
7.457486617E1,-1.038839722E-1,-1.950893097E0,2.283351746E0,3.005074200E0
7.458488617E1,2.700683899E0,-1.333621719E1,5.404361572E0,1.464088476E1
7.459490517E1,4.831353149E0,-1.257490036E1,4.857698364E0,1.432017199E1
7.460492417E1,3.176694031E0,-8.182883606E0,8.261470184E0,1.205416354E1
7.461494417E1,4.467759247E0,-3.593427429E1,1.137484589E1,3.795550106E1
7.462496317E1,6.423741760E0,-7.879389725E1,6.326144714E0,7.930802487E1
7.463498217E1,1.068283493E1,-7.849407074E1,7.343279572E0,7.955731178E1
7.464500217E1,1.722917175E1,-7.823885147E1,1.204215820E1,8.101342983E1
7.465502117E1,1.099598373E1,-7.524387955E1,1.010982651E1,7.671220020E1
7.466504017E1,4.902305603E-1,-4.607388885E1,-1.034573593E1,4.722369969E1
7.467506017E1,-1.562001801E0,-1.703457642E1,-2.581816086E1,3.097085845E1
7.468507917E1,2.697390747E-1,-4.984035645E0,-1.934861435E1,1.998204814E1
7.469509817E1,1.620230713E0,-1.516795807E0,-3.364403687E0,4.030512281E0
7.470511817E1,1.641336823E0,1.858535156E0,2.749781799E0,3.702626019E0
7.471513717E1,3.791914673E0,4.266128540E0,5.237608337E-1,5.731735777E0
7.472515717E1,7.600893860E0,6.223158875E0,-6.928941193E0,1.202129444E1
7.473517617E1,1.179547119E1,6.359974365E0,-6.661597137E0,1.496526949E1
7.474519517E1,1.127500351E1,5.700296173E0,-2.173480225E-1,1.263591393E1
7.475521517E1,8.743617554E0,4.912634125E0,2.024390259E0,1.023146998E1
7.476523417E1,5.856122131E0,3.618425446E0,2.286944275E0,7.253777170E0
7.477525317E1,3.654350739E0,2.575544128E0,1.732796631E0,4.794819188E0
7.478527317E1,1.730401611E0,1.696721649E0,1.216819611E0,2.711789825E0
7.479529217E1,3.788621521E-1,1.226998444E0,7.611671448E-1,1.492795074E0
7.480531217E1,-2.264790344E-1,9.795629883E-1,5.499563599E-1,1.145987958E0
7.481533117E1,-4.875361633E-1,8.807684326E-1,5.206173706E-1,1.133352103E0
7.482535017E1,-6.800358582E-1,8.915460205E-1,5.604345703E-1,1.253550949E0
7.483537017E1,-8.390052795E-1,9.156459045E-1,5.245092773E-1,1.348127317E0
7.484538917E1,-8.655001831E-1,9.642947388E-1,4.998106384E-1,1.388800052E0
7.485540817E1,-8.662486267E-1,1.105451202E0,6.569837952E-1,1.550495647E0
7.486542817E1,-8.825646973E-1,1.220262451E0,1.146914978E0,1.892980418E0
7.487544717E1,-8.306227112E-1,1.267414398E0,1.845961304E0,2.388272698E0
7.488546617E1,-8.996292114E-1,1.267115021E0,2.658321991E0,3.079218895E0
7.489548617E1,-9.204359436E-1,1.192270660E0,3.018622742E0,3.373543376E0
7.490550517E1,-7.042854309E-1,1.025667114E0,2.514471130E0,2.805454698E0
7.491552517E1,-8.026309204E-1,9.024732971E-1,1.559756470E0,1.972692244E0
7.492554417E1,-1.044078827E0,8.616082764E-1,1.591490479E0,2.089332755E0
7.493556317E1,-1.225202179E0,7.191046143E-1,1.359922028E0,1.966626489E0
7.494558317E1,-1.865570526E0,6.863227844E-1,1.102607117E0,2.273133257E0
7.495560217E1,-3.254681854E0,7.722441101E-1,1.090182953E0,3.518211734E0
7.496562117E1,-4.270319824E0,8.210426331E-1,1.113235016E0,4.488767604E0
7.497564117E1,-3.645968170E0,7.149133301E-1,8.515791321E-1,3.811741332E0
